User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories,Environmental_Temperature,BMR
17921334,female,21,178.0,72.0,23.0,104.0,40.7,129.0,31.24,1573.8909999999998
12274261,male,55,181.0,80.0,27.0,107.0,41.1,198.0,23.9,1509.9409999999998
14164987,female,22,175.0,64.0,29.0,108.0,40.5,179.0,23.9,1486.291
10486356,male,60,183.0,88.0,11.0,87.0,39.5,52.0,8.79,1568.463
12539524,male,48,186.0,89.0,16.0,91.0,40.5,77.0,36.91,1638.9640000000002
18243990,female,25,174.0,73.0,13.0,90.0,40.3,54.0,2.74,1553.426
15222244,male,56,201.0,100.0,17.0,101.0,40.4,118.0,18.24,1752.511
16682810,male,34,195.0,101.0,13.0,88.0,39.6,51.0,-3.95,1838.43
18648185,male,22,162.0,63.0,30.0,107.0,40.9,162.0,23.9,1436.77
16530733,female,27,156.0,54.0,13.0,98.0,40.2,69.0,30.45,1313.309
15529015,male,49,173.0,80.0,7.0,89.0,39.4,30.0,42.71,1511.137
12010712,male,23,178.0,75.0,12.0,95.0,39.8,47.0,18.95,1592.972
18424958,female,73,160.0,59.0,9.0,87.0,39.7,44.0,42.71,1172.7559999999999
10881697,male,39,190.0,88.0,16.0,96.0,40.3,81.0,25.16,1681.0790000000002
12276773,male,73,180.0,82.0,2.0,79.0,38.2,8.0,42.71,1447.397
17343923,female,24,148.0,48.0,8.0,90.0,39.2,36.0,42.71,1246.033
17114930,male,54,196.0,101.0,19.0,98.0,40.5,121.0,0.84,1754.928
15584994,female,24,153.0,48.0,21.0,101.0,40.2,119.0,15.49,1261.523
14632674,female,28,165.0,57.0,22.0,103.0,40.7,129.0,36.45,1364.602
11882151,female,26,164.0,64.0,13.0,94.0,40.3,62.0,-9.68,1434.893
16772884,female,43,156.0,56.0,6.0,85.0,39.2,25.0,42.71,1262.523
19162034,female,44,181.0,75.0,22.0,95.0,40.4,111.0,15.53,1511.3359999999998
18930861,male,20,198.0,100.0,10.0,88.0,39.8,32.0,42.71,1899.0970000000002
14481562,female,73,154.0,56.0,9.0,94.0,39.9,51.0,42.71,1126.4269999999997
19536090,female,22,160.0,63.0,7.0,89.0,39.4,29.0,42.71,1430.5739999999998
15327142,male,31,193.0,95.0,2.0,86.0,38.6,7.0,42.71,1789.742
19331380,female,48,161.0,61.0,17.0,87.0,40.2,75.0,-5.52,1302.5980000000002
16798195,male,63,188.0,95.0,24.0,105.0,40.6,186.0,33.59,1635.692
11839827,female,64,151.0,54.0,22.0,106.0,40.7,151.0,17.2,1137.609
17540371,female,29,153.0,55.0,11.0,97.0,39.5,58.0,25.54,1304.602
15493314,male,64,163.0,63.0,6.0,89.0,39.0,28.0,42.71,1258.0079999999998
16262453,female,32,158.0,57.0,19.0,101.0,40.4,108.0,-9.45,1325.596
19058463,female,32,164.0,64.0,17.0,101.0,40.1,95.0,29.43,1408.913
18330457,female,21,171.0,62.0,19.0,100.0,40.1,101.0,-2.52,1459.735
15508692,male,32,178.0,78.0,20.0,102.0,40.3,109.0,18.38,1581.743
13706384,female,27,151.0,49.0,19.0,101.0,40.2,109.0,12.78,1251.584
18475658,male,28,180.0,79.0,14.0,92.0,40.2,53.0,-3.3,1614.506
11296675,male,32,181.0,86.0,9.0,90.0,39.8,34.0,42.71,1665.013
18830883,female,35,182.0,77.0,17.0,93.0,40.0,79.0,6.28,1571.8980000000001
17351775,male,31,190.0,93.0,3.0,93.0,38.8,13.0,42.71,1761.9540000000002
12356630,male,27,187.0,89.0,18.0,106.0,40.7,109.0,39.88,1732.992
14693877,female,26,179.0,79.0,10.0,92.0,39.6,43.0,42.71,1620.0680000000002
11001116,female,27,181.0,75.0,10.0,89.0,39.6,41.0,42.71,1584.9459999999997
11477614,male,28,194.0,98.0,9.0,86.0,39.7,29.0,42.71,1833.571
10264524,female,34,168.0,69.0,23.0,94.0,40.9,111.0,-6.27,1458.8799999999999
17757241,female,29,167.0,64.0,18.0,98.0,40.7,94.0,30.43,1431.1970000000001
18430796,female,34,160.0,57.0,5.0,84.0,39.4,20.0,42.71,1323.1319999999998
14775647,female,22,165.0,68.0,8.0,85.0,39.7,29.0,42.71,1492.2990000000002
16815849,female,61,180.0,74.0,8.0,86.0,39.5,35.0,42.71,1425.3809999999999
16461156,female,30,177.0,74.0,13.0,104.0,39.7,75.0,23.52,1550.317
12580914,female,29,154.0,54.0,25.0,111.0,40.6,169.0,23.9,1298.4530000000002
16398723,female,32,166.0,61.0,28.0,107.0,40.8,176.0,23.9,1387.3680000000002
16310269,female,50,172.0,71.0,15.0,84.0,40.3,60.0,-4.81,1420.486
18661553,female,35,170.0,66.0,15.0,89.0,40.2,65.0,30.21,1433.0049999999999
17613434,female,25,157.0,58.0,24.0,100.0,40.5,131.0,4.27,1362.055
11933213,male,79,173.0,77.0,19.0,106.0,40.4,157.0,3.69,1353.496
16614250,female,47,157.0,59.0,3.0,89.0,38.5,14.0,42.71,1276.042
18244267,female,78,166.0,68.0,20.0,98.0,40.1,121.0,4.3,1252.9170000000001
11513602,male,27,174.0,73.0,19.0,96.0,40.1,80.0,13.89,1544.7659999999998
14627225,male,45,177.0,81.0,18.0,85.0,40.7,64.0,-3.59,1550.096
18128873,female,30,156.0,57.0,11.0,87.0,39.8,46.0,26.91,1328.06
11841862,female,25,179.0,74.0,3.0,85.0,38.9,11.0,42.71,1578.163
14594913,male,26,197.0,101.0,16.0,93.0,40.5,69.0,27.65,1879.266
19227008,male,77,182.0,83.0,28.0,108.0,40.8,241.0,23.9,1445.52
11872173,male,41,196.0,94.0,15.0,93.0,40.3,73.0,21.5,1746.4889999999998
18148854,male,32,175.0,77.0,12.0,98.0,39.9,58.0,7.5,1563.2020000000002
13711874,female,40,169.0,68.0,7.0,86.0,39.2,29.0,42.71,1426.751
18311900,female,43,163.0,66.0,12.0,95.0,39.9,62.0,32.63,1376.6789999999999
15060211,male,73,186.0,89.0,5.0,85.0,39.1,25.0,42.71,1530.714
13919267,male,51,168.0,72.0,12.0,93.0,40.2,58.0,23.55,1413.011
13445073,female,22,169.0,69.0,17.0,95.0,40.2,80.0,-4.04,1513.9379999999999
13533405,female,27,153.0,53.0,25.0,108.0,40.6,160.0,23.9,1294.7679999999998
16299661,male,20,172.0,76.0,6.0,83.0,39.4,12.0,42.71,1596.621
12092720,female,20,153.0,52.0,14.0,92.0,40.1,64.0,37.28,1315.8310000000001
17084191,female,45,166.0,63.0,8.0,80.0,39.6,29.0,42.71,1349.5720000000001
11597821,male,72,182.0,87.0,24.0,105.0,40.7,192.0,22.58,1504.1580000000001
11605188,female,21,161.0,62.0,14.0,95.0,40.4,67.0,-7.44,1428.7549999999999
18185517,male,21,183.0,78.0,12.0,88.0,39.9,34.0,22.26,1644.8629999999998
10928586,male,78,201.0,102.0,8.0,91.0,39.7,52.0,42.71,1675.7450000000001
10486892,male,33,180.0,85.0,14.0,94.0,39.8,62.0,-9.12,1648.338
19083881,male,34,183.0,80.0,7.0,91.0,39.5,27.0,42.71,1607.067
15521161,male,59,181.0,85.0,21.0,97.0,40.7,129.0,31.2,1538.856
16081638,female,39,164.0,68.0,15.0,89.0,40.4,66.0,16.09,1415.5910000000003
18724412,female,44,160.0,64.0,23.0,105.0,41.0,144.0,24.15,1344.5610000000001
17543772,female,52,169.0,69.0,14.0,92.0,40.4,69.0,-8.89,1384.0379999999998
16951959,female,55,171.0,67.0,20.0,95.0,40.3,107.0,29.63,1358.75
17945795,female,41,177.0,69.0,5.0,82.0,39.1,18.0,42.71,1456.452
18686700,male,48,180.0,86.0,11.0,91.0,40.0,52.0,5.42,1592.635
19672346,female,35,166.0,63.0,24.0,101.0,40.6,136.0,-3.11,1392.872
15726024,female,34,163.0,66.0,27.0,107.0,40.6,169.0,23.9,1415.649
17054684,male,28,191.0,87.0,6.0,82.0,39.3,15.0,42.71,1722.5600000000002
11655772,male,56,200.0,100.0,9.0,92.0,39.9,50.0,42.71,1749.413
18488046,female,71,172.0,74.0,28.0,103.0,40.7,178.0,23.9,1357.297
11954994,male,63,179.0,81.0,6.0,88.0,39.2,29.0,42.71,1478.3519999999999
18044059,female,56,143.0,49.0,27.0,106.0,40.8,183.0,23.9,1101.23
19599116,male,48,174.0,79.0,22.0,103.0,40.7,140.0,34.81,1509.318
18661526,male,57,189.0,92.0,19.0,98.0,40.9,121.0,2.4,1637.029
12679166,female,62,171.0,66.0,23.0,103.0,40.4,145.0,0.81,1319.1929999999998
17695437,male,25,179.0,86.0,8.0,81.0,39.4,17.0,42.71,1689.127
18347183,male,22,187.0,81.0,15.0,97.0,40.3,64.0,10.92,1680.666
16680862,female,23,178.0,70.0,3.0,84.0,38.3,11.0,42.71,1546.737
10212121,female,23,158.0,58.0,26.0,109.0,40.5,166.0,23.9,1373.813
17493402,male,23,170.0,68.0,16.0,88.0,40.6,43.0,20.39,1503.459
11848363,male,27,166.0,65.0,13.0,88.0,40.3,36.0,12.34,1446.0059999999999
14810201,female,57,160.0,62.0,22.0,103.0,40.3,138.0,0.36,1269.777
16800471,male,62,197.0,99.0,6.0,92.0,38.9,35.0,42.71,1704.8919999999998
17434736,male,34,206.0,103.0,22.0,100.0,40.8,127.0,-9.77,1891.0020000000002
16789794,male,53,183.0,81.0,20.0,107.0,40.7,145.0,34.79,1534.0439999999999
14870382,female,31,148.0,47.0,3.0,86.0,38.6,13.0,42.71,1206.4759999999999
10126548,male,79,175.0,83.0,14.0,93.0,40.2,90.0,-9.0,1415.1740000000002
12927445,male,54,199.0,98.0,3.0,89.0,38.8,15.0,42.71,1736.481
16399823,male,40,183.0,84.0,5.0,79.0,39.1,12.0,42.71,1618.075
14383101,female,55,161.0,61.0,23.0,110.0,40.7,161.0,28.86,1272.288
15094064,male,30,190.0,85.0,3.0,90.0,38.7,11.0,42.71,1692.308
19756050,male,52,189.0,85.0,20.0,106.0,40.8,143.0,25.36,1593.9499999999998
16172282,male,71,175.0,75.0,16.0,91.0,40.1,90.0,28.69,1375.838
11412464,male,30,175.0,80.0,11.0,96.0,39.7,49.0,-5.08,1599.603
15122480,female,45,156.0,54.0,8.0,97.0,39.4,44.0,42.71,1235.3690000000001
10567102,male,31,188.0,85.0,18.0,93.0,40.5,75.0,12.26,1681.782
12462491,male,38,190.0,96.0,8.0,83.0,39.5,26.0,42.71,1759.3850000000002
12378807,female,69,168.0,66.0,25.0,111.0,40.6,183.0,23.9,1279.589
16571030,female,62,177.0,76.0,7.0,93.0,39.3,36.0,42.71,1430.251
12222193,male,23,207.0,101.0,24.0,103.0,41.0,136.0,27.43,1923.236
14260739,male,26,187.0,83.0,29.0,110.0,41.0,187.0,23.9,1681.8400000000001
14127126,male,33,174.0,77.0,14.0,92.0,40.2,55.0,14.14,1555.7740000000001
17674675,male,22,175.0,75.0,15.0,97.0,40.3,62.0,9.05,1588.008
18611473,female,67,177.0,74.0,30.0,105.0,41.0,195.0,23.9,1390.107
12793371,female,67,152.0,56.0,20.0,101.0,40.3,127.0,-6.77,1146.2109999999998
15671796,male,52,174.0,78.0,1.0,83.0,37.5,4.0,42.71,1482.751
13504073,female,21,172.0,67.0,20.0,104.0,40.7,114.0,15.87,1509.068
19629377,female,49,159.0,59.0,12.0,100.0,40.4,70.0,10.63,1273.578
13606343,male,28,169.0,67.0,23.0,103.0,40.7,119.0,-1.37,1469.4640000000002
15669405,female,28,153.0,49.0,23.0,108.0,40.5,149.0,-7.88,1253.45
13758843,female,28,168.0,70.0,28.0,104.0,40.6,162.0,23.9,1494.107
16216033,male,37,197.0,92.0,1.0,87.0,37.5,4.0,42.71,1748.413
19525882,female,28,164.0,64.0,27.0,107.0,40.9,167.0,23.9,1426.233
18863915,female,34,162.0,56.0,24.0,108.0,40.7,156.0,19.28,1320.081
16989471,female,33,159.0,54.0,16.0,94.0,40.1,80.0,-2.03,1296.6229999999998
13254139,female,27,148.0,50.0,24.0,96.0,40.7,124.0,26.43,1251.5369999999998
16245804,female,47,176.0,77.0,13.0,87.0,40.2,55.0,24.55,1501.3500000000001
16654541,male,42,177.0,77.0,7.0,87.0,39.5,25.0,42.71,1526.098
14437726,female,29,161.0,61.0,15.0,91.0,40.3,68.0,17.2,1384.8680000000002
18065129,female,25,152.0,58.0,2.0,86.0,38.1,8.0,42.71,1346.565
18517499,male,24,168.0,73.0,9.0,91.0,40.3,30.0,42.71,1539.168
14765275,female,38,163.0,61.0,25.0,104.0,40.5,152.0,23.9,1352.094
12653148,female,20,157.0,57.0,18.0,103.0,40.2,103.0,2.91,1374.458
16166803,female,24,175.0,72.0,18.0,109.0,40.3,112.0,9.58,1551.607
14164545,female,72,157.0,53.0,6.0,82.0,39.2,27.0,42.71,1112.31
16496035,female,71,161.0,64.0,19.0,93.0,40.5,103.0,15.92,1230.749
11835252,female,52,149.0,52.0,15.0,105.0,40.4,98.0,6.23,1164.879
12489821,male,30,179.0,84.0,25.0,105.0,40.8,148.0,23.9,1648.9830000000002
10821739,female,30,184.0,77.0,7.0,91.0,39.4,30.0,42.71,1599.744
16861387,female,26,161.0,61.0,15.0,93.0,40.2,70.0,23.1,1397.8580000000002
16662078,male,66,178.0,82.0,27.0,105.0,41.1,206.0,23.9,1471.511
14707792,female,61,163.0,64.0,4.0,78.0,38.5,15.0,42.71,1280.245
15740386,female,20,167.0,65.0,21.0,101.0,40.4,113.0,27.97,1479.414
13925681,male,49,177.0,84.0,9.0,86.0,39.7,36.0,42.71,1560.517
11800663,male,52,189.0,90.0,2.0,87.0,38.0,9.0,42.71,1640.185
15423058,female,21,166.0,59.0,29.0,106.0,40.7,174.0,23.9,1416.504
10908938,male,45,175.0,73.0,26.0,104.0,40.8,163.0,23.9,1469.924
12258060,female,23,177.0,74.0,27.0,103.0,40.7,149.0,23.9,1580.6270000000002
19902630,male,37,187.0,91.0,27.0,110.0,40.6,194.0,23.9,1708.186
17087329,male,21,196.0,98.0,22.0,100.0,40.8,111.0,37.69,1870.077
17898820,female,48,147.0,54.0,14.0,101.0,40.1,84.0,17.58,1194.497
17890500,female,35,161.0,58.0,9.0,84.0,39.6,35.0,42.71,1331.1470000000002
16056121,female,20,163.0,58.0,4.0,81.0,38.9,13.0,42.71,1402.2930000000001
17725102,male,47,180.0,87.0,23.0,101.0,40.2,143.0,-6.52,1606.2120000000002
16720332,male,56,191.0,96.0,6.0,96.0,39.3,36.0,42.71,1684.5430000000001
19606867,female,77,152.0,61.0,4.0,91.0,38.9,21.0,42.71,1149.146
10497000,female,59,171.0,71.0,26.0,99.0,40.8,150.0,23.9,1378.418
15680934,male,48,186.0,93.0,7.0,89.0,39.8,32.0,42.71,1675.952
15417173,male,24,184.0,93.0,19.0,88.0,40.2,62.0,17.94,1773.676
14503273,female,62,153.0,59.0,23.0,104.0,41.0,150.0,0.85,1198.6999999999998
19498831,male,63,208.0,112.0,16.0,92.0,39.9,99.0,39.33,1854.851
18404578,male,42,188.0,96.0,28.0,113.0,41.1,223.0,23.9,1735.8690000000001
10263358,female,41,174.0,72.0,29.0,115.0,40.9,207.0,23.9,1474.8990000000001
14176654,male,66,163.0,69.0,16.0,90.0,40.4,81.0,6.79,1304.83
16407915,female,35,172.0,65.0,19.0,97.0,40.7,99.0,35.65,1429.954
16473431,female,60,152.0,52.0,27.0,115.0,40.7,210.0,23.9,1139.5330000000001
15599270,male,77,187.0,91.0,30.0,107.0,41.0,259.0,23.9,1534.9859999999999
19108474,female,78,172.0,72.0,9.0,96.0,39.7,52.0,42.71,1308.493
13611737,male,57,184.0,82.0,12.0,100.0,39.9,77.0,33.11,1529.069
17088733,female,60,158.0,63.0,25.0,100.0,40.7,150.0,23.9,1259.838
18320120,female,38,190.0,79.0,18.0,95.0,40.6,88.0,-6.71,1602.1860000000001
15748081,female,45,162.0,67.0,17.0,99.0,40.2,95.0,30.19,1374.1680000000001
17536256,male,61,188.0,94.0,18.0,97.0,40.3,116.0,25.03,1635.105
10133224,female,64,165.0,69.0,29.0,108.0,40.8,199.0,23.9,1319.6860000000001
16798190,female,38,173.0,66.0,10.0,93.0,39.7,48.0,42.71,1429.309
13674580,male,21,186.0,79.0,19.0,97.0,40.8,79.0,1.5,1663.4039999999998
14171756,female,31,161.0,55.0,4.0,87.0,39.1,17.0,42.71,1320.7259999999999
17421540,male,66,182.0,86.0,27.0,113.0,40.8,241.0,23.9,1520.891
12018393,male,64,168.0,72.0,30.0,115.0,40.9,264.0,23.9,1356.721
12859244,male,42,208.0,108.0,8.0,84.0,39.5,31.0,42.71,1908.7930000000001
11644196,female,21,169.0,63.0,5.0,89.0,38.7,21.0,42.71,1462.7859999999998
18388793,female,65,164.0,60.0,28.0,108.0,40.8,196.0,23.9,1229.035
11111572,male,50,179.0,84.0,6.0,92.0,39.4,30.0,42.71,1562.3830000000003
17435060,female,65,158.0,58.0,22.0,92.0,40.8,117.0,29.57,1191.953
19639685,male,25,170.0,68.0,5.0,79.0,39.0,7.0,42.71,1494.799
18450512,male,23,183.0,88.0,11.0,89.0,39.9,36.0,18.67,1728.673
19049168,female,33,157.0,55.0,23.0,107.0,40.9,147.0,25.31,1299.6739999999998
13030445,female,36,183.0,80.0,20.0,106.0,40.3,120.0,-8.67,1598.4070000000002
10349054,male,53,193.0,90.0,9.0,90.0,39.6,44.0,42.71,1648.247
19952578,female,36,164.0,60.0,17.0,100.0,40.4,96.0,3.45,1354.605
15054452,male,52,179.0,87.0,21.0,100.0,40.4,132.0,3.54,1581.4640000000002
14198562,male,35,190.0,92.0,20.0,94.0,40.8,94.0,20.2,1735.387
17895033,male,24,207.0,114.0,29.0,104.0,40.5,178.0,23.9,2039.1169999999997
12062720,male,25,184.0,84.0,7.0,82.0,39.3,16.0,42.71,1686.123
18145874,female,25,168.0,64.0,12.0,88.0,40.0,49.0,3.81,1451.615
16887439,female,27,161.0,59.0,16.0,89.0,40.7,69.0,33.16,1375.0339999999999
15725358,male,24,183.0,88.0,21.0,98.0,40.4,98.0,19.48,1724.3429999999998
13740956,female,38,165.0,61.0,20.0,99.0,40.5,111.0,19.21,1358.29
17502441,female,33,176.0,68.0,11.0,94.0,39.7,53.0,25.04,1478.747
19884925,female,21,159.0,58.0,9.0,84.0,39.6,33.0,42.71,1385.5710000000001
16988763,male,40,192.0,96.0,24.0,100.0,40.8,142.0,-2.08,1756.921
11156542,male,27,189.0,95.0,14.0,95.0,40.4,63.0,14.15,1794.6699999999998
14346689,male,67,180.0,81.0,4.0,82.0,39.0,17.0,42.71,1464.1299999999997
19407964,female,22,154.0,55.0,3.0,86.0,38.2,12.0,42.71,1338.01
12300143,male,69,187.0,90.0,2.0,78.0,38.3,8.0,42.71,1560.3790000000001
15706744,male,44,175.0,76.0,28.0,103.0,40.9,172.0,23.9,1501.995
18681675,male,77,176.0,85.0,24.0,101.0,40.7,183.0,25.88,1445.4259999999997
10999617,male,32,197.0,104.0,8.0,89.0,40.0,32.0,42.71,1881.027
10126210,female,78,187.0,84.0,4.0,84.0,39.0,17.0,42.71,1465.9270000000001
19083719,male,55,167.0,75.0,12.0,90.0,40.1,56.0,26.38,1420.3339999999998
17204048,female,39,163.0,58.0,8.0,87.0,39.2,35.0,42.71,1320.0230000000001
18070379,male,23,174.0,75.0,4.0,84.0,39.0,9.0,42.71,1580.5800000000002
13661112,female,22,173.0,64.0,15.0,94.0,40.5,70.0,5.79,1480.095
16954504,female,48,149.0,51.0,27.0,110.0,40.7,190.0,23.9,1172.952
16339769,female,21,168.0,65.0,29.0,100.0,41.1,153.0,23.9,1478.1819999999998
18597996,female,78,184.0,85.0,27.0,109.0,40.6,189.0,23.9,1465.8799999999999
19245337,male,58,149.0,61.0,30.0,105.0,40.8,203.0,23.9,1222.122
18629274,female,62,156.0,55.0,7.0,87.0,39.5,33.0,42.71,1171.0059999999999
11318664,female,34,153.0,52.0,2.0,79.0,38.3,7.0,42.71,1255.211
11380674,female,65,176.0,72.0,21.0,104.0,40.4,134.0,30.92,1377.175
19097171,male,43,189.0,93.0,14.0,88.0,40.3,59.0,39.93,1706.896
17959954,male,37,189.0,87.0,30.0,120.0,41.2,258.0,23.9,1677.394
12222855,male,42,187.0,92.0,5.0,87.0,39.1,20.0,42.71,1695.783
10072548,male,65,178.0,84.0,17.0,99.0,40.3,114.0,-7.75,1494.335
16964541,male,75,198.0,97.0,1.0,80.0,37.6,5.0,42.71,1633.206
13537932,male,72,179.0,81.0,21.0,97.0,40.6,140.0,34.72,1439.3819999999998
11782044,female,37,167.0,61.0,4.0,86.0,38.8,17.0,42.71,1368.816
13438389,male,51,169.0,78.0,23.0,102.0,40.5,146.0,4.22,1471.591
18819373,male,63,186.0,87.0,18.0,92.0,40.1,101.0,22.71,1555.52
12651111,male,67,193.0,97.0,22.0,102.0,40.7,166.0,-4.14,1652.3559999999998
19063411,female,74,178.0,81.0,30.0,101.0,41.0,183.0,23.9,1427.6239999999998
12189951,female,42,176.0,71.0,17.0,97.0,40.1,89.0,-3.62,1467.518
15945951,female,32,171.0,64.0,20.0,98.0,40.4,106.0,32.0,1430.5990000000002
15633311,male,42,190.0,91.0,16.0,102.0,40.3,99.0,-2.72,1695.83
17142032,male,73,184.0,88.0,25.0,106.0,40.7,206.0,23.9,1515.2709999999997
13338473,male,28,187.0,88.0,1.0,89.0,38.0,4.0,42.71,1719.415
10768653,male,20,174.0,69.0,17.0,98.0,40.4,69.0,20.25,1538.0880000000002
16892019,female,27,153.0,56.0,13.0,84.0,40.1,50.0,34.21,1322.5089999999998
16591335,male,24,183.0,83.0,13.0,90.0,40.2,44.0,2.54,1678.108
12140376,female,20,174.0,70.0,26.0,98.0,41.0,130.0,23.9,1547.335
12648345,male,35,181.0,76.0,9.0,85.0,39.4,27.0,42.71,1559.553
13176522,male,51,211.0,116.0,24.0,103.0,40.7,176.0,24.5,1953.0930000000003
11300933,male,21,182.0,85.0,18.0,104.0,40.5,97.0,25.99,1706.494
14644127,female,44,186.0,86.0,23.0,109.0,40.9,147.0,35.16,1628.5430000000001
12188573,male,39,184.0,88.0,17.0,93.0,40.4,79.0,-0.65,1662.491
15067988,male,20,178.0,77.0,12.0,96.0,40.0,47.0,28.58,1624.4560000000001
13870294,female,52,180.0,83.0,6.0,93.0,38.8,29.0,42.71,1547.5739999999998
11456581,female,29,158.0,52.0,24.0,110.0,40.5,160.0,30.66,1292.351
19815532,female,62,155.0,54.0,19.0,94.0,40.3,105.0,24.32,1158.661
15540996,male,58,193.0,92.0,27.0,111.0,41.1,226.0,23.9,1645.091
12376940,female,22,171.0,68.0,26.0,107.0,41.0,156.0,23.9,1510.887
14747863,male,41,187.0,91.0,16.0,100.0,40.7,94.0,37.76,1690.866
10041318,male,57,195.0,98.0,4.0,89.0,38.8,20.0,42.71,1711.0990000000002
13052161,female,55,161.0,61.0,10.0,89.0,39.8,48.0,42.71,1272.288
15966571,male,25,168.0,73.0,15.0,103.0,40.4,77.0,12.08,1534.838
13109613,female,63,171.0,68.0,23.0,100.0,40.7,138.0,9.91,1333.357
13939926,male,44,177.0,83.0,5.0,86.0,39.0,19.0,42.71,1572.92
14863083,male,46,174.0,72.0,25.0,102.0,40.8,150.0,23.9,1453.249
18625309,female,54,145.0,49.0,17.0,98.0,40.5,100.0,24.56,1116.086
15797807,female,48,171.0,68.0,16.0,96.0,40.4,85.0,10.83,1398.307
10561596,female,79,160.0,63.0,8.0,100.0,39.6,51.0,42.71,1183.764
19323531,male,41,178.0,81.0,10.0,80.0,39.9,26.0,42.71,1570.514
11336478,male,25,167.0,72.0,5.0,91.0,39.3,17.0,42.71,1522.493
13358020,male,32,186.0,88.0,10.0,92.0,39.9,41.0,42.71,1698.9969999999998
17545128,male,23,182.0,85.0,18.0,103.0,40.5,96.0,-1.82,1697.834
15989135,male,42,186.0,83.0,10.0,80.0,39.7,27.0,42.71,1609.462
17309570,male,47,178.0,77.0,19.0,93.0,40.4,91.0,26.79,1507.546
19424189,male,29,166.0,68.0,21.0,96.0,40.6,88.0,23.07,1465.0870000000002
12631368,male,26,194.0,91.0,24.0,101.0,41.0,127.0,8.66,1777.502
19577504,male,22,187.0,90.0,4.0,84.0,38.9,10.0,42.71,1763.8890000000001
15865351,female,43,163.0,61.0,20.0,105.0,40.6,125.0,14.89,1330.444
11643863,female,39,143.0,47.0,11.0,94.0,39.9,57.0,34.42,1156.346
11246548,male,22,173.0,69.0,27.0,114.0,40.8,177.0,23.9,1526.33
10278209,female,28,160.0,61.0,21.0,99.0,40.3,113.0,32.48,1386.1000000000001
16525885,female,44,191.0,89.0,28.0,99.0,40.7,147.0,23.9,1671.774
12210859,female,66,158.0,57.0,8.0,90.0,39.5,41.0,42.71,1178.376
12318694,female,25,162.0,60.0,2.0,80.0,38.1,7.0,42.71,1396.039
14856586,female,70,165.0,68.0,29.0,112.0,40.9,215.0,23.9,1284.4590000000003
10903059,female,40,166.0,61.0,26.0,101.0,40.8,151.0,23.9,1352.728
16359242,female,29,173.0,71.0,17.0,89.0,40.4,71.0,14.32,1514.5140000000001
15512410,male,27,194.0,90.0,2.0,81.0,37.8,5.0,42.71,1763.925
14487553,male,34,178.0,82.0,10.0,90.0,39.5,38.0,42.71,1610.071
15065543,female,65,166.0,61.0,16.0,87.0,40.6,76.0,9.36,1244.478
14141224,male,77,206.0,106.0,25.0,92.0,40.8,168.0,23.9,1732.553
14284339,female,46,146.0,55.0,5.0,92.0,39.1,25.0,42.71,1209.3059999999998
10642760,male,67,178.0,86.0,5.0,86.0,39.1,24.0,42.71,1504.1689999999999
12664418,male,37,180.0,75.0,9.0,93.0,39.4,38.0,42.71,1538.5479999999998
19929268,female,20,163.0,66.0,9.0,74.0,39.6,22.0,42.71,1476.269
15356014,female,26,159.0,55.0,26.0,104.0,41.0,155.0,23.9,1336.18
17869121,female,30,169.0,68.0,2.0,83.0,38.4,7.0,42.71,1470.051
14695026,female,63,153.0,49.0,22.0,101.0,40.9,140.0,13.55,1101.9
12752735,female,66,175.0,72.0,22.0,101.0,40.5,134.0,-8.18,1369.747
15065097,female,44,172.0,69.0,19.0,102.0,40.8,111.0,6.31,1427.972
19429108,male,60,183.0,87.0,17.0,97.0,40.6,106.0,6.32,1559.2160000000001
11682697,male,25,180.0,77.0,29.0,111.0,40.8,187.0,23.9,1609.002
16096253,male,32,184.0,93.0,11.0,84.0,39.7,34.0,-0.16,1739.036
13323914,female,23,151.0,49.0,13.0,98.0,40.0,69.0,23.1,1268.9040000000002
19473158,male,25,176.0,74.0,27.0,107.0,40.9,156.0,23.9,1568.8690000000001
18467399,male,72,191.0,92.0,8.0,73.0,39.7,26.0,42.71,1578.2749999999999
16848555,female,70,163.0,64.0,24.0,105.0,40.7,161.0,27.88,1241.275
16883052,female,41,166.0,62.0,25.0,107.0,40.8,161.0,23.9,1357.645
16149984,female,20,170.0,64.0,2.0,85.0,38.0,7.0,42.71,1479.4610000000002
13119538,male,22,206.0,106.0,3.0,78.0,38.4,6.0,42.71,1970.7030000000002
10351855,male,28,186.0,95.0,18.0,98.0,40.0,90.0,-8.09,1781.046
13839245,male,38,189.0,88.0,2.0,73.0,38.4,3.0,42.71,1682.311
19025413,male,79,194.0,101.0,17.0,105.0,40.2,147.0,19.83,1640.482
15453322,male,29,182.0,85.0,25.0,101.0,41.0,132.0,23.9,1671.854
17673313,male,34,181.0,88.0,24.0,93.0,40.6,105.0,17.14,1674.847
17127278,male,69,193.0,98.0,6.0,82.0,39.1,28.0,42.71,1652.943
18128620,male,22,185.0,86.0,20.0,106.0,40.6,115.0,37.31,1720.7050000000002
10856272,female,33,162.0,58.0,25.0,109.0,40.7,164.0,23.9,1342.905
16934395,male,54,180.0,87.0,13.0,100.0,40.0,83.0,26.2,1575.9020000000003
10660238,female,27,196.0,96.0,11.0,93.0,40.0,46.0,33.08,1825.6029999999998
